Store Number,Period,Sales Inc VAT,Sales Ex VAT,Volume,Transactions,CSAT,ASP,Category,Junior Buyer Area,Area,TPNB,Margin,Customer Families,Clubcard Penetration,Avg weekly Customer Frequency,GHS vs Instore,Convenience store names
1,P2,6072.6,6763.84,215,43,80,272.6,Packaged,Breads,North Dublin,SKU_85,155.33,Wick,0.17,0.97,GHS,New Store
1,P2,1425.25,2355.8,429,258,73,97.3,Packaged,Beers,Kerry/Limerick,SKU_86,458.2,Zeta,0.57,0.57,GHS,Wexford Store
1,P2,4752.46,7754.45,366,281,73,162.38,Clothing,Breads,Kerry/Limerick,SKU_87,76.68,Wick,0.91,0.56,InStore,Wilton Store
1,P2,1586.6,688.11,85,187,97,230.51,Fresh,Dairy,North Dublin,SKU_88,461.66,Roshni,0.91,4.24,InStore,Wexford Store
1,P2,7779.0,9465.71,145,289,83,146.85,Fresh,Dairy,Kerry/Limerick,SKU_89,195.77,Roshni,0.58,2.26,GHS,Wexford Store
1,P2,5834.95,8779.9,76,256,77,258.31,Packaged,Frozen Foods,South Dublin,SKU_90,10.92,Roshni,0.73,1.07,GHS,Arklow Store
1,P2,1126.73,3249.59,111,288,93,347.92,Clothing,Breads,Kerry/Limerick,SKU_91,23.23,Wick,0.18,4.9,InStore,New Store
1,P2,1139.94,4853.67,78,115,70,363.14,Clothing,Snacks,North Dublin,SKU_92,284.58,Roshni,0.52,4.23,GHS,Wilton Store
1,P2,7213.56,6165.38,279,132,99,32.39,Clothing,Snacks,North Dublin,SKU_93,486.44,Omega,0.99,1.64,InStore,Wexford Store
1,P2,6710.69,8684.38,288,229,76,84.02,Packaged,Beers,Mid-West,SKU_94,145.14,Roshni,0.46,1.42,GHS,Wexford Store
1,P2,907.39,2560.83,142,173,87,350.97,Fresh,Juice,North Dublin,SKU_95,469.62,Roshni,0.43,3.41,InStore,New Store
1,P2,4112.54,7539.0,99,80,93,328.24,Fresh,Beers,Kerry/Limerick,SKU_96,22.5,Roshni,0.74,1.18,InStore,Wilton Store
1,P2,7871.39,3931.93,276,94,95,169.01,Clothing,Berries,North Dublin,SKU_97,202.3,Omega,0.64,2.59,GHS,Wexford Store
1,P2,9614.77,3631.88,56,156,96,476.33,Fresh,Juice,South Dublin,SKU_98,348.47,Zeta,0.95,2.1,GHS,Arklow Store
1,P2,8390.8,1898.46,127,280,100,75.8,Clothing,Snacks,Mid-West,SKU_99,116.4,Omega,0.77,1.55,GHS,Wilton Store
1,P2,1421.77,7841.04,359,294,82,100.75,Packaged,Beers,North Dublin,SKU_100,29.67,Omega,0.19,4.19,GHS,Arklow Store
1,P3,2265.17,6481.63,58,80,70,478.25,Fresh,Frozen Foods,South Dublin,SKU_1,289.92,Omega,0.42,0.86,GHS,Arklow Store
1,P3,1629.53,2934.55,69,260,86,253.98,Fresh,Breads,South Dublin,SKU_2,207.06,Roshni,0.89,2.06,GHS,New Store
1,P3,8079.33,1591.2,303,296,89,207.66,Packaged,Breads,Kerry/Limerick,SKU_3,72.32,Roshni,0.53,2.88,InStore,Wexford Store
1,P3,2040.5,5005.03,64,220,95,46.8,Fresh,Breads,Mid-West,SKU_4,244.46,Wick,0.76,0.57,InStore,New Store
1,P3,8184.31,9313.36,467,190,93,249.27,Packaged,Breads,Kerry/Limerick,SKU_5,226.51,Roshni,0.2,3.95,InStore,Arklow Store
1,P3,3819.63,4262.05,60,234,92,223.55,Fresh,Snacks,Kerry/Limerick,SKU_6,240.85,Zeta,0.21,2.3,GHS,Arklow Store
1,P3,4124.04,7915.03,258,216,92,51.35,Packaged,Berries,North Dublin,SKU_7,107.16,Roshni,0.37,4.04,InStore,Wexford Store
1,P3,5665.08,1994.4,224,171,81,450.22,Clothing,Breads,Mid-West,SKU_8,97.91,Zeta,0.65,1.43,GHS,Wilton Store
1,P3,4737.43,8926.39,325,116,72,435.5,Packaged,Breads,Kerry/Limerick,SKU_9,39.23,Zeta,0.35,4.6,InStore,Wilton Store
1,P3,7395.37,5830.47,379,124,98,105.18,Clothing,Berries,Mid-West,SKU_10,454.45,Zeta,0.6,2.97,GHS,Wexford Store
1,P3,8991.56,4322.56,270,232,97,340.79,Packaged,Frozen Foods,North Dublin,SKU_11,31.46,Omega,0.23,1.79,InStore,Wilton Store
1,P3,1067.35,3494.72,469,226,82,83.0,Packaged,Dairy,South Dublin,SKU_12,46.46,Roshni,0.79,1.87,GHS,Wilton Store
1,P3,5717.5,6707.18,471,204,80,435.57,Fresh,Snacks,Kerry/Limerick,SKU_13,429.16,Wick,0.83,2.33,GHS,New Store
1,P3,6943.73,3760.11,186,180,77,125.84,Clothing,Dairy,North Dublin,SKU_14,193.74,Omega,0.97,3.07,GHS,Arklow Store
1,P3,5166.94,7367.54,383,227,70,249.16,Packaged,Berries,Mid-West,SKU_15,199.35,Zeta,0.34,4.95,GHS,Wilton Store
1,P3,1338.68,6650.46,287,184,84,350.9,Packaged,Snacks,North Dublin,SKU_16,30.15,Roshni,0.44,1.91,InStore,Wexford Store
1,P3,589.58,3990.37,109,135,97,240.33,Fresh,Snacks,South Dublin,SKU_17,225.07,Wick,0.49,0.65,InStore,Arklow Store
1,P3,1817.56,3583.41,182,177,72,249.87,Clothing,Dairy,South Dublin,SKU_18,124.4,Wick,0.72,4.05,InStore,Wexford Store
1,P3,6012.65,6905.8,265,218,93,169.23,Packaged,Frozen Foods,Mid-West,SKU_19,35.03,Zeta,0.44,2.79,InStore,Wexford Store
1,P3,8005.56,1768.73,245,230,78,326.69,Packaged,Juice,North Dublin,SKU_20,396.46,Omega,0.32,1.98,GHS,New Store
1,P3,9448.78,4325.13,291,89,79,474.74,Clothing,Frozen Foods,Kerry/Limerick,SKU_21,25.86,Zeta,0.77,2.75,GHS,Arklow Store
1,P3,9462.83,7833.77,273,76,77,97.65,Packaged,Juice,Kerry/Limerick,SKU_22,31.6,Zeta,0.57,4.25,InStore,Wilton Store
1,P3,3577.6,7560.48,186,126,82,334.3,Fresh,Dairy,North Dublin,SKU_23,146.41,Roshni,0.5,4.56,InStore,Wexford Store
1,P3,1391.88,7998.86,51,193,84,80.94,Fresh,Snacks,Kerry/Limerick,SKU_24,198.32,Zeta,0.42,4.71,InStore,Wilton Store
1,P3,1637.78,4423.15,80,297,78,449.14,Packaged,Beers,Kerry/Limerick,SKU_25,88.48,Wick,0.22,3.8,InStore,Arklow Store
1,P3,1331.22,6378.04,447,203,81,463.32,Fresh,Dairy,Kerry/Limerick,SKU_26,327.22,Roshni,0.57,3.87,GHS,Arklow Store
1,P3,1718.64,2124.2,185,74,73,89.67,Fresh,Beers,North Dublin,SKU_27,311.41,Zeta,0.96,2.41,GHS,Wilton Store
1,P3,6592.41,8802.03,110,162,73,449.72,Clothing,Snacks,South Dublin,SKU_28,120.24,Omega,0.52,1.77,GHS,Wexford Store
1,P3,5816.19,4411.3,139,283,91,329.51,Fresh,Juice,South Dublin,SKU_29,256.59,Wick,0.75,3.52,GHS,Wexford Store
1,P3,6728.48,6505.68,122,288,94,478.25,Clothing,Dairy,Kerry/Limerick,SKU_30,351.5,Wick,0.53,3.38,GHS,Wexford Store
1,P3,4131.08,3190.99,292,260,72,220.25,Clothing,Breads,Kerry/Limerick,SKU_31,65.17,Omega,0.3,1.06,InStore,New Store
1,P3,8228.72,8377.69,446,188,77,154.48,Fresh,Frozen Foods,North Dublin,SKU_32,288.9,Wick,0.41,3.64,InStore,Wexford Store
1,P3,9515.73,3537.21,303,99,76,153.87,Fresh,Breads,Kerry/Limerick,SKU_33,209.71,Wick,0.98,2.7,InStore,New Store
1,P3,2232.12,4969.97,471,250,90,363.89,Fresh,Snacks,South Dublin,SKU_34,316.45,Wick,0.86,1.87,InStore,Wilton Store
1,P3,2437.81,6957.62,79,90,72,287.81,Clothing,Breads,North Dublin,SKU_35,401.63,Omega,0.66,2.47,InStore,Wilton Store
1,P3,7033.56,2813.07,156,173,80,412.74,Packaged,Juice,Kerry/Limerick,SKU_36,290.11,Wick,0.93,1.79,GHS,Wexford Store
1,P3,9329.12,2001.93,438,156,88,186.64,Fresh,Dairy,Mid-West,SKU_37,473.52,Roshni,0.99,1.82,GHS,Arklow Store
1,P3,6231.97,8357.99,246,241,98,14.21,Clothing,Dairy,Mid-West,SKU_38,12.43,Wick,0.87,2.78,GHS,Wexford Store
1,P3,793.65,7937.9,416,252,85,106.83,Packaged,Berries,South Dublin,SKU_39,328.95,Omega,0.43,1.74,InStore,Wexford Store
1,P3,1455.95,8062.34,79,183,100,491.09,Clothing,Juice,South Dublin,SKU_40,320.85,Wick,0.23,2.88,GHS,Wexford Store
1,P3,6550.59,7052.22,438,160,81,93.61,Packaged,Breads,South Dublin,SKU_41,266.3,Wick,0.39,1.95,GHS,New Store
1,P3,3557.63,8302.31,347,44,84,166.74,Fresh,Berries,North Dublin,SKU_42,34.68,Roshni,0.67,1.76,InStore,Wilton Store
1,P3,6221.36,4789.56,454,39,74,427.26,Clothing,Breads,North Dublin,SKU_43,275.47,Roshni,0.24,4.32,InStore,Wexford Store
1,P3,9922.67,427.9,219,225,81,217.34,Fresh,Beers,Kerry/Limerick,SKU_44,441.83,Omega,0.6,4.5,GHS,New Store
1,P3,3932.64,5256.02,178,81,71,389.78,Packaged,Berries,Kerry/Limerick,SKU_45,415.01,Roshni,0.25,4.41,InStore,Wexford Store
1,P3,4411.16,2996.72,179,173,87,303.36,Packaged,Dairy,South Dublin,SKU_46,411.71,Omega,0.21,3.47,GHS,Arklow Store
1,P3,3571.05,6940.38,101,217,80,377.19,Clothing,Beers,Kerry/Limerick,SKU_47,76.69,Roshni,0.65,2.79,InStore,Arklow Store
1,P3,1132.0,2091.02,84,162,77,328.4,Clothing,Juice,South Dublin,SKU_48,251.93,Roshni,0.96,1.56,GHS,Arklow Store
1,P3,3140.54,6924.73,336,78,88,397.9,Packaged,Dairy,North Dublin,SKU_49,53.22,Roshni,0.57,1.91,InStore,New Store
1,P3,3520.44,2854.91,302,86,83,205.98,Clothing,Breads,North Dublin,SKU_50,69.11,Roshni,0.2,3.22,InStore,Arklow Store
1,P3,5068.92,932.97,92,89,84,303.85,Clothing,Dairy,Mid-West,SKU_51,125.95,Zeta,0.73,3.39,GHS,Wilton Store
1,P3,8741.15,2040.8,101,101,76,135.95,Packaged,Frozen Foods,Kerry/Limerick,SKU_52,442.83,Roshni,0.74,3.87,GHS,Arklow Store
1,P3,5930.79,4566.15,171,85,87,320.3,Clothing,Beers,Mid-West,SKU_53,337.0,Roshni,0.45,1.95,InStore,Arklow Store
1,P3,7779.54,3466.25,67,156,94,452.58,Clothing,Beers,Mid-West,SKU_54,100.26,Zeta,0.83,1.24,GHS,Wilton Store
1,P3,8948.35,2631.66,137,74,100,105.49,Clothing,Snacks,North Dublin,SKU_55,328.63,Zeta,0.51,3.94,InStore,Wilton Store
1,P3,2976.4,5352.4,394,206,85,410.48,Fresh,Breads,Mid-West,SKU_56,360.79,Roshni,0.33,4.83,GHS,New Store
1,P3,7579.76,2129.42,266,139,72,43.99,Fresh,Juice,Kerry/Limerick,SKU_57,242.28,Wick,0.23,0.53,GHS,Arklow Store
1,P3,2806.38,3868.9,403,290,100,310.64,Fresh,Dairy,South Dublin,SKU_58,120.37,Roshni,0.9,1.87,InStore,Arklow Store
1,P3,6956.15,2899.28,298,246,81,222.53,Fresh,Berries,North Dublin,SKU_59,391.56,Roshni,0.82,4.28,GHS,Arklow Store
1,P3,5811.19,9437.21,486,246,97,331.86,Packaged,Berries,Kerry/Limerick,SKU_60,291.89,Zeta,0.47,0.97,InStore,Arklow Store
1,P3,5559.7,7502.73,214,171,90,387.94,Fresh,Dairy,North Dublin,SKU_61,237.62,Roshni,0.39,4.19,InStore,Arklow Store
1,P3,5185.01,3605.72,128,96,92,352.53,Fresh,Snacks,Kerry/Limerick,SKU_62,279.2,Wick,0.84,3.01,GHS,New Store
1,P3,8451.52,3702.27,119,79,72,437.97,Clothing,Juice,Kerry/Limerick,SKU_63,101.94,Wick,0.77,3.74,GHS,Arklow Store
1,P3,7395.83,4212.87,265,40,72,268.35,Fresh,Dairy,South Dublin,SKU_64,396.83,Roshni,0.65,4.33,InStore,New Store
1,P3,8453.39,9238.73,111,31,87,35.54,Clothing,Dairy,North Dublin,SKU_65,194.52,Wick,0.46,3.87,GHS,Wilton Store
1,P3,782.2,4592.26,271,61,70,92.43,Packaged,Frozen Foods,South Dublin,SKU_66,332.24,Zeta,0.87,3.29,InStore,Wilton Store
1,P3,8613.98,3092.82,401,39,99,81.62,Fresh,Frozen Foods,Mid-West,SKU_67,163.34,Roshni,0.62,1.97,GHS,Wilton Store
1,P3,3225.03,413.98,395,178,83,208.7,Clothing,Dairy,North Dublin,SKU_68,117.84,Wick,0.84,3.21,GHS,Wexford Store
1,P3,8276.53,3144.82,379,188,93,137.01,Fresh,Juice,North Dublin,SKU_69,228.62,Wick,0.12,2.19,InStore,Wilton Store
1,P3,2651.36,3857.23,98,197,94,426.52,Clothing,Beers,South Dublin,SKU_70,471.37,Zeta,0.32,2.38,GHS,Arklow Store
1,P3,5897.79,2024.85,129,97,97,128.2,Packaged,Beers,Kerry/Limerick,SKU_71,452.06,Wick,0.34,0.7,InStore,Wexford Store
1,P3,5234.89,1172.75,351,284,87,71.39,Fresh,Berries,Kerry/Limerick,SKU_72,321.65,Roshni,0.44,1.24,GHS,Wilton Store
1,P3,6487.09,7263.83,65,63,87,314.77,Fresh,Breads,Kerry/Limerick,SKU_73,77.47,Roshni,0.55,4.49,GHS,Wexford Store
1,P3,9285.1,5138.71,159,49,83,62.11,Fresh,Berries,South Dublin,SKU_74,216.78,Zeta,0.32,4.91,InStore,Wexford Store
1,P3,5861.49,7399.79,392,240,74,227.09,Packaged,Snacks,Kerry/Limerick,SKU_75,194.75,Zeta,0.45,1.02,GHS,Wexford Store
1,P3,3839.9,7961.41,408,65,82,385.53,Clothing,Snacks,Kerry/Limerick,SKU_76,55.6,Roshni,0.78,3.95,InStore,Wexford Store
1,P3,6178.92,5926.55,127,294,80,166.26,Fresh,Berries,South Dublin,SKU_77,179.62,Zeta,0.3,4.78,InStore,New Store
1,P3,9764.93,8977.98,120,221,97,103.28,Packaged,Dairy,South Dublin,SKU_78,57.85,Wick,0.93,1.73,InStore,Arklow Store
1,P3,9737.66,638.54,254,226,73,264.96,Packaged,Juice,Mid-West,SKU_79,108.44,Omega,0.51,1.85,GHS,New Store
1,P3,9107.73,4289.17,280,97,87,406.27,Clothing,Juice,Kerry/Limerick,SKU_80,210.3,Omega,0.18,3.65,InStore,Wexford Store
1,P3,726.28,5663.94,86,118,92,279.14,Packaged,Snacks,Kerry/Limerick,SKU_81,481.48,Omega,0.54,1.18,GHS,Wilton Store
1,P3,5102.63,1642.95,363,119,89,396.05,Fresh,Frozen Foods,North Dublin,SKU_82,115.8,Wick,0.11,1.7,GHS,New Store
1,P3,8566.17,2880.07,399,174,77,247.4,Fresh,Berries,South Dublin,SKU_83,443.45,Zeta,0.64,3.46,InStore,New Store
1,P3,1098.18,5868.75,358,92,93,419.81,Fresh,Dairy,North Dublin,SKU_84,426.38,Zeta,0.56,4.84,GHS,New Store
1,P3,1837.99,6366.19,466,75,76,225.26,Packaged,Snacks,Mid-West,SKU_85,273.66,Roshni,0.11,1.84,InStore,Wexford Store
1,P3,1131.42,4295.33,257,213,78,135.45,Fresh,Snacks,North Dublin,SKU_86,157.28,Omega,0.52,1.55,InStore,New Store
1,P3,4333.07,7062.83,62,106,89,344.51,Clothing,Breads,South Dublin,SKU_87,22.28,Roshni,0.88,3.95,InStore,New Store
1,P3,4169.84,3003.13,172,79,99,480.71,Fresh,Juice,Kerry/Limerick,SKU_88,357.41,Roshni,0.69,1.71,GHS,Arklow Store
1,P3,688.44,7236.65,358,195,82,230.5,Fresh,Snacks,South Dublin,SKU_89,376.27,Zeta,0.89,4.57,GHS,Wilton Store
1,P3,3175.49,3280.11,80,46,92,448.7,Packaged,Beers,Mid-West,SKU_90,312.65,Roshni,0.19,1.18,InStore,Arklow Store
1,P3,9779.1,5154.1,346,119,97,197.51,Packaged,Juice,Kerry/Limerick,SKU_91,334.51,Zeta,0.59,1.53,InStore,Wilton Store
1,P3,2947.19,6013.54,225,158,84,392.26,Clothing,Frozen Foods,North Dublin,SKU_92,78.32,Omega,0.62,4.94,GHS,New Store
1,P3,7106.78,5509.73,129,129,79,212.3,Clothing,Frozen Foods,Kerry/Limerick,SKU_93,425.02,Roshni,0.34,4.3,InStore,Wilton Store
1,P3,6123.08,6067.02,242,114,80,60.24,Packaged,Beers,Mid-West,SKU_94,288.84,Roshni,0.49,3.37,GHS,Wexford Store
1,P3,9422.55,9379.95,181,243,91,486.46,Fresh,Breads,Kerry/Limerick,SKU_95,207.96,Omega,0.33,2.35,GHS,New Store
1,P3,2802.79,4168.68,124,219,89,264.31,Packaged,Breads,South Dublin,SKU_96,294.75,Omega,0.32,1.96,GHS,New Store
1,P3,6000.31,3558.66,434,41,92,151.96,Fresh,Beers,South Dublin,SKU_97,264.38,Wick,0.32,3.97,GHS,Wilton Store
1,P3,7011.16,4399.9,263,44,75,20.4,Fresh,Juice,North Dublin,SKU_98,185.42,Omega,0.56,0.57,InStore,Wexford Store
1,P3,5554.32,6169.68,319,168,95,34.35,Fresh,Dairy,South Dublin,SKU_99,71.8,Roshni,0.12,2.16,GHS,New Store
1,P3,515.55,3190.55,361,282,73,467.29,Packaged,Snacks,Kerry/Limerick,SKU_100,458.74,Wick,0.45,1.73,InStore,New Store
1,P4,3438.86,8328.51,378,167,82,302.58,Packaged,Berries,North Dublin,SKU_1,352.68,Wick,0.5,1.55,InStore,Wexford Store
1,P4,7593.87,6036.94,333,196,94,155.89,Fresh,Dairy,Mid-West,SKU_2,142.15,Zeta,0.93,4.1,InStore,Wilton Store
1,P4,8615.28,3428.43,412,145,77,238.65,Fresh,Snacks,South Dublin,SKU_3,249.66,Omega,0.63,3.69,GHS,New Store
1,P4,7155.87,957.73,155,147,81,398.9,Packaged,Berries,South Dublin,SKU_4,360.09,Omega,0.78,4.6,InStore,Wexford Store
1,P4,1893.94,3688.47,362,130,73,244.87,Fresh,Snacks,South Dublin,SKU_5,201.7,Zeta,0.99,4.02,InStore,Arklow Store
1,P4,3148.61,8806.07,196,288,74,122.35,Clothing,Snacks,South Dublin,SKU_6,267.65,Omega,0.3,1.46,GHS,Wilton Store
1,P4,8151.13,4803.31,406,65,80,34.26,Packaged,Berries,Mid-West,SKU_7,179.92,Zeta,0.85,1.04,InStore,Wilton Store
1,P4,5978.14,8737.24,120,60,87,311.9,Fresh,Breads,Kerry/Limerick,SKU_8,40.1,Omega,0.88,1.1,InStore,Wilton Store
1,P4,5574.15,2086.1,321,251,81,74.53,Fresh,Berries,Kerry/Limerick,SKU_9,462.23,Zeta,0.4,2.53,GHS,Arklow Store
1,P4,544.66,1831.94,455,215,84,302.33,Packaged,Dairy,South Dublin,SKU_10,223.54,Wick,0.34,1.11,InStore,Wilton Store
1,P4,3902.6,7637.94,303,171,72,251.37,Packaged,Frozen Foods,Kerry/Limerick,SKU_11,87.65,Roshni,0.26,1.33,GHS,New Store
1,P4,9176.99,2002.18,61,161,72,456.29,Clothing,Dairy,North Dublin,SKU_12,282.36,Omega,0.88,1.23,GHS,Wilton Store
1,P4,7191.1,1359.18,153,227,81,477.45,Fresh,Snacks,South Dublin,SKU_13,87.36,Omega,0.58,3.77,InStore,Wexford Store
1,P4,4110.68,4349.3,169,158,79,480.15,Clothing,Snacks,North Dublin,SKU_14,377.08,Wick,0.15,0.74,GHS,Arklow Store
1,P4,3565.1,3947.8,187,201,91,430.67,Fresh,Juice,Mid-West,SKU_15,95.2,Wick,0.96,5.0,InStore,Wexford Store
1,P4,1647.74,8669.05,488,95,89,65.06,Packaged,Dairy,South Dublin,SKU_16,499.87,Omega,0.17,4.97,InStore,Arklow Store
1,P4,7756.71,5254.81,110,120,81,260.72,Packaged,Breads,Kerry/Limerick,SKU_17,494.76,Omega,0.92,0.9,GHS,New Store
1,P4,9015.68,7353.02,357,63,85,431.8,Fresh,Snacks,South Dublin,SKU_18,67.49,Roshni,0.48,2.15,InStore,Wexford Store
1,P4,9514.55,9141.13,302,161,77,495.51,Clothing,Beers,South Dublin,SKU_19,205.75,Zeta,0.34,2.58,InStore,New Store
1,P4,8156.58,862.53,463,296,73,356.99,Clothing,Frozen Foods,Kerry/Limerick,SKU_20,414.82,Wick,0.68,2.23,GHS,Wexford Store
1,P4,8155.42,4659.91,445,58,89,463.48,Fresh,Frozen Foods,Mid-West,SKU_21,423.92,Wick,0.28,1.37,InStore,Arklow Store
1,P4,1062.82,1449.27,420,242,79,52.57,Clothing,Berries,South Dublin,SKU_22,479.54,Roshni,0.2,3.51,InStore,New Store
1,P4,8115.25,3822.41,118,106,97,318.08,Packaged,Dairy,Kerry/Limerick,SKU_23,198.73,Wick,0.22,1.5,InStore,Arklow Store
1,P4,8332.53,2964.94,173,278,80,413.37,Clothing,Frozen Foods,South Dublin,SKU_24,312.19,Roshni,0.1,1.28,GHS,New Store
1,P4,3418.18,6450.56,481,238,96,292.48,Fresh,Juice,North Dublin,SKU_25,180.38,Omega,0.35,0.64,InStore,New Store
1,P4,2963.46,5427.58,206,265,96,164.42,Clothing,Beers,North Dublin,SKU_26,116.65,Wick,0.37,4.43,GHS,New Store
1,P4,6484.84,9329.3,375,131,92,158.01,Fresh,Juice,South Dublin,SKU_27,137.83,Omega,0.43,4.47,InStore,Wexford Store
1,P4,1763.61,3733.21,319,269,81,101.68,Fresh,Breads,South Dublin,SKU_28,57.88,Zeta,0.72,0.84,GHS,Wilton Store
1,P4,1219.03,5878.14,59,178,94,50.03,Fresh,Snacks,South Dublin,SKU_29,153.26,Roshni,0.66,2.67,GHS,Wexford Store
1,P4,1382.52,4430.35,180,112,83,488.08,Fresh,Snacks,South Dublin,SKU_30,318.45,Roshni,0.6,4.1,InStore,Arklow Store
1,P4,1420.73,6732.7,335,110,75,258.52,Fresh,Frozen Foods,Mid-West,SKU_31,149.2,Wick,0.85,2.83,InStore,New Store
1,P4,2622.06,8478.67,428,295,97,244.2,Packaged,Frozen Foods,Mid-West,SKU_32,463.77,Wick,0.17,1.87,GHS,New Store
1,P4,7692.63,550.56,128,62,93,176.75,Clothing,Breads,South Dublin,SKU_33,333.5,Roshni,0.29,1.15,GHS,Wilton Store
1,P4,706.16,6383.41,470,278,72,254.06,Clothing,Breads,Mid-West,SKU_34,392.36,Omega,0.51,4.3,InStore,Arklow Store
1,P4,8773.77,1279.9,388,236,70,334.12,Clothing,Juice,South Dublin,SKU_35,470.07,Omega,0.89,3.14,GHS,New Store
1,P4,2674.07,7853.24,454,90,88,386.25,Fresh,Frozen Foods,Kerry/Limerick,SKU_36,365.77,Zeta,0.37,1.48,InStore,New Store
1,P4,3006.86,7388.47,144,33,70,424.91,Clothing,Frozen Foods,Kerry/Limerick,SKU_37,257.85,Omega,0.92,4.73,InStore,Arklow Store
1,P4,4595.18,2479.99,389,94,90,428.86,Clothing,Juice,North Dublin,SKU_38,107.99,Wick,0.29,3.09,InStore,Arklow Store
1,P4,9446.89,7877.03,345,142,92,470.47,Clothing,Frozen Foods,Kerry/Limerick,SKU_39,98.37,Roshni,0.26,1.17,GHS,Wilton Store
1,P4,8796.88,9144.27,68,220,76,30.08,Fresh,Juice,South Dublin,SKU_40,414.36,Roshni,0.31,3.85,InStore,New Store
1,P4,4145.32,5620.89,318,44,73,447.8,Fresh,Berries,North Dublin,SKU_41,241.96,Wick,0.66,3.22,InStore,New Store
1,P4,581.53,2069.15,300,108,86,214.46,Clothing,Frozen Foods,North Dublin,SKU_42,167.84,Wick,0.95,1.91,GHS,Wexford Store
1,P4,5215.87,5627.33,290,153,99,469.82,Clothing,Juice,Mid-West,SKU_43,478.7,Zeta,0.38,2.7,GHS,Wexford Store
1,P4,8532.71,7585.99,382,41,70,18.97,Fresh,Berries,North Dublin,SKU_44,243.98,Omega,0.45,3.91,InStore,Wilton Store
1,P4,512.64,4774.8,388,223,72,319.35,Clothing,Frozen Foods,North Dublin,SKU_45,145.76,Roshni,0.5,4.97,GHS,Wexford Store
1,P4,1528.19,7595.49,392,201,74,303.25,Fresh,Beers,Kerry/Limerick,SKU_46,228.84,Omega,0.85,2.22,InStore,Wilton Store
1,P4,6624.29,599.64,94,280,85,160.94,Clothing,Breads,Kerry/Limerick,SKU_47,245.59,Omega,0.31,0.56,InStore,Arklow Store
1,P4,3919.31,5687.71,494,141,73,276.49,Packaged,Berries,North Dublin,SKU_48,173.9,Omega,0.59,3.87,GHS,New Store
1,P4,3122.06,5644.19,295,134,78,486.62,Fresh,Dairy,Kerry/Limerick,SKU_49,242.11,Zeta,0.73,3.92,InStore,Wilton Store
1,P4,6398.35,4330.75,187,245,98,277.42,Clothing,Snacks,Kerry/Limerick,SKU_50,215.01,Roshni,0.99,3.17,InStore,Wilton Store
1,P4,5059.62,7874.27,171,69,74,143.72,Clothing,Beers,North Dublin,SKU_51,459.9,Roshni,0.75,1.79,GHS,New Store
1,P4,5870.46,3345.1,402,72,87,264.12,Fresh,Juice,Kerry/Limerick,SKU_52,484.7,Omega,0.6,2.48,GHS,Wilton Store
1,P4,9361.83,3462.78,140,216,97,178.82,Clothing,Dairy,Kerry/Limerick,SKU_53,231.03,Wick,0.56,2.95,InStore,Wilton Store
1,P4,5166.3,3344.64,476,51,79,330.32,Fresh,Breads,South Dublin,SKU_54,236.99,Omega,0.8,3.29,InStore,Arklow Store
1,P4,3792.39,4677.8,227,215,79,59.48,Packaged,Beers,South Dublin,SKU_55,415.97,Roshni,0.6,4.63,GHS,Arklow Store
1,P4,7549.78,8234.65,221,98,80,239.57,Fresh,Beers,Kerry/Limerick,SKU_56,23.05,Omega,0.3,3.92,GHS,New Store
1,P4,5652.13,8128.34,53,71,74,120.5,Fresh,Frozen Foods,Kerry/Limerick,SKU_57,48.08,Zeta,0.62,2.16,InStore,New Store
1,P4,1296.5,2824.39,263,288,70,478.59,Packaged,Dairy,Kerry/Limerick,SKU_58,352.02,Wick,0.41,4.0,InStore,Arklow Store
1,P4,9286.75,1472.03,308,114,83,448.7,Packaged,Berries,Kerry/Limerick,SKU_59,358.63,Omega,0.11,3.47,InStore,Arklow Store
1,P4,7947.07,1534.32,278,46,75,176.47,Fresh,Juice,South Dublin,SKU_60,288.67,Omega,0.5,4.46,GHS,Wilton Store
1,P4,5955.76,8765.29,58,105,89,385.16,Clothing,Breads,South Dublin,SKU_61,200.96,Wick,0.38,2.65,InStore,Wexford Store
1,P4,8620.41,588.18,176,201,88,231.63,Packaged,Berries,North Dublin,SKU_62,31.64,Roshni,0.89,1.47,GHS,Arklow Store
1,P4,4871.49,6044.34,352,170,91,191.3,Clothing,Snacks,North Dublin,SKU_63,188.47,Roshni,0.6,1.55,GHS,Wilton Store
1,P4,3079.83,9166.85,394,288,80,332.63,Clothing,Frozen Foods,North Dublin,SKU_64,227.93,Omega,0.61,2.36,InStore,Wilton Store
1,P4,3016.28,8786.44,179,156,87,278.27,Clothing,Dairy,Kerry/Limerick,SKU_65,118.32,Zeta,0.87,1.16,InStore,Arklow Store
1,P4,5796.07,3671.7,186,78,95,40.54,Fresh,Breads,North Dublin,SKU_66,469.27,Roshni,0.71,1.75,GHS,Wexford Store
1,P4,3562.09,2820.14,475,216,72,56.6,Packaged,Breads,North Dublin,SKU_67,30.83,Zeta,0.25,0.78,GHS,Wexford Store
1,P4,8151.36,7782.34,284,201,78,383.51,Clothing,Berries,South Dublin,SKU_68,65.26,Omega,0.71,2.67,GHS,Wilton Store
1,P4,8763.29,7212.86,176,215,77,381.38,Clothing,Snacks,Mid-West,SKU_69,412.76,Omega,0.52,2.62,GHS,New Store
