Store Number,Period,Sales Inc VAT,Sales Ex VAT,Volume,Transactions,CSAT,ASP,Category,Junior Buyer Area,Area,TPNB,Margin,Customer Families,Clubcard Penetration,Avg weekly Customer Frequency,GHS vs Instore,Convenience store names
1,P2,8867.88,7669.95,316,207,86,74.99,Fresh,Beers,North Dublin,SKU_85,366.14,Roshni,0.65,1.63,GHS,New Store
1,P2,4172.64,4628.82,135,143,77,264.69,Packaged,Frozen Foods,Kerry/Limerick,SKU_86,27.87,Zeta,0.81,4.35,GHS,Arklow Store
1,P2,6044.49,4830.5,497,244,90,407.98,Clothing,Berries,South Dublin,SKU_87,160.04,Roshni,0.73,1.13,InStore,New Store
1,P2,7140.09,4759.35,68,79,90,413.72,Packaged,Beers,South Dublin,SKU_88,141.33,Wick,0.42,3.57,GHS,Wilton Store
1,P2,722.4,4465.72,257,121,74,171.88,Clothing,Dairy,Kerry/Limerick,SKU_89,155.45,Omega,0.86,0.97,GHS,New Store
1,P2,7498.62,3297.12,398,204,84,296.72,Packaged,Beers,Mid-West,SKU_90,316.23,Roshni,0.21,4.52,InStore,Wilton Store
1,P2,2300.18,7660.39,144,172,86,328.68,Clothing,Breads,Mid-West,SKU_91,270.91,Omega,0.26,2.56,GHS,Wilton Store
1,P2,8804.9,1595.46,227,157,79,193.52,Packaged,Beers,Mid-West,SKU_92,210.52,Omega,0.19,3.95,InStore,Wexford Store
1,P2,6446.66,6769.39,268,285,98,124.11,Packaged,Berries,North Dublin,SKU_93,25.64,Wick,0.8,0.84,GHS,Arklow Store
1,P2,9072.37,5720.92,279,127,98,408.07,Fresh,Frozen Foods,South Dublin,SKU_94,399.97,Omega,0.18,2.3,GHS,Wexford Store
1,P2,4887.31,7315.77,51,73,78,494.63,Clothing,Dairy,Kerry/Limerick,SKU_95,290.38,Roshni,0.83,2.04,GHS,Arklow Store
1,P2,6487.06,5312.97,252,264,75,467.84,Clothing,Frozen Foods,Mid-West,SKU_96,199.73,Omega,0.26,4.74,InStore,New Store
1,P2,8570.12,2436.97,344,134,76,174.35,Clothing,Berries,Mid-West,SKU_97,107.07,Omega,0.88,1.89,InStore,Wilton Store
1,P2,7180.82,4431.37,359,147,85,239.45,Fresh,Berries,Kerry/Limerick,SKU_98,143.44,Omega,0.1,4.15,InStore,Wexford Store
1,P2,5696.16,1378.77,384,284,84,435.68,Fresh,Beers,Kerry/Limerick,SKU_99,30.63,Omega,0.67,2.79,GHS,Wexford Store
1,P2,5428.55,8989.68,458,191,77,288.82,Fresh,Beers,North Dublin,SKU_100,148.04,Wick,0.39,3.95,InStore,Wexford Store
1,P3,5469.97,691.33,496,117,99,430.16,Packaged,Dairy,North Dublin,SKU_1,46.68,Roshni,0.63,4.67,InStore,New Store
1,P3,6508.39,4282.46,339,117,90,214.98,Packaged,Breads,Mid-West,SKU_2,408.58,Omega,0.44,0.58,GHS,New Store
1,P3,7758.07,3199.18,175,108,80,130.5,Clothing,Snacks,South Dublin,SKU_3,338.0,Wick,0.72,1.66,GHS,Wilton Store
1,P3,6253.7,2071.92,422,192,70,118.97,Fresh,Beers,North Dublin,SKU_4,475.75,Omega,0.97,0.55,InStore,Arklow Store
1,P3,4477.49,6372.36,379,208,90,451.68,Clothing,Dairy,Mid-West,SKU_5,392.59,Zeta,0.53,1.24,GHS,New Store
1,P3,7008.41,2278.33,456,280,94,191.38,Clothing,Berries,Kerry/Limerick,SKU_6,122.2,Zeta,0.97,3.93,InStore,New Store
1,P3,7615.38,6020.75,262,295,87,413.58,Fresh,Breads,Mid-West,SKU_7,300.01,Roshni,0.23,2.11,InStore,Wilton Store
1,P3,9119.15,7755.14,479,277,81,76.9,Clothing,Snacks,Kerry/Limerick,SKU_8,73.39,Wick,0.81,3.61,GHS,Arklow Store
1,P3,9860.26,1729.22,396,225,87,472.32,Clothing,Dairy,South Dublin,SKU_9,433.75,Zeta,0.3,3.24,InStore,Arklow Store
1,P3,6269.1,6471.87,134,289,85,334.96,Packaged,Snacks,Kerry/Limerick,SKU_10,264.37,Zeta,0.43,4.59,GHS,Wexford Store
1,P3,7077.91,8535.78,309,46,97,462.39,Clothing,Beers,North Dublin,SKU_11,306.7,Omega,0.17,4.25,GHS,New Store
1,P3,9109.15,8892.55,251,123,72,90.04,Fresh,Berries,Mid-West,SKU_12,286.55,Zeta,0.3,1.04,InStore,Arklow Store
1,P3,8452.66,7539.75,328,287,80,358.1,Clothing,Berries,North Dublin,SKU_13,463.16,Roshni,0.28,1.05,GHS,Wilton Store
1,P3,7544.98,3779.14,417,51,74,42.25,Clothing,Snacks,Mid-West,SKU_14,242.73,Wick,0.42,4.3,GHS,Wexford Store
1,P3,4914.25,1738.04,498,297,92,153.05,Clothing,Beers,Mid-West,SKU_15,282.38,Wick,0.95,4.11,InStore,Wexford Store
1,P3,7557.02,1964.66,441,52,88,196.71,Packaged,Dairy,North Dublin,SKU_16,378.92,Wick,1.0,2.08,GHS,Wilton Store
1,P3,2591.75,3169.45,425,120,95,279.1,Clothing,Snacks,North Dublin,SKU_17,352.77,Omega,0.91,3.43,InStore,New Store
1,P3,3103.32,1861.43,254,93,93,238.42,Fresh,Berries,Mid-West,SKU_18,324.44,Roshni,0.57,4.01,GHS,Arklow Store
1,P3,1440.98,6526.54,408,281,76,377.53,Clothing,Berries,Mid-West,SKU_19,332.26,Zeta,0.75,2.68,InStore,Arklow Store
1,P3,9877.08,9431.36,255,66,96,44.68,Packaged,Frozen Foods,Mid-West,SKU_20,87.03,Roshni,0.65,2.35,GHS,Wexford Store
1,P3,7238.78,1122.83,70,210,71,319.13,Clothing,Dairy,North Dublin,SKU_21,92.19,Roshni,0.62,0.57,GHS,Wilton Store
1,P3,8867.5,1693.55,53,217,96,89.65,Fresh,Beers,Kerry/Limerick,SKU_22,16.48,Roshni,0.98,3.73,GHS,New Store
1,P3,9364.08,6803.32,249,66,79,75.72,Fresh,Breads,Mid-West,SKU_23,97.46,Roshni,0.96,4.28,GHS,Wexford Store
1,P3,9559.37,5152.62,212,194,84,444.84,Fresh,Berries,Mid-West,SKU_24,388.4,Zeta,0.13,4.58,GHS,New Store
1,P3,5528.34,5347.6,445,247,88,40.48,Clothing,Frozen Foods,South Dublin,SKU_25,137.51,Wick,0.9,4.72,GHS,Arklow Store
1,P3,1168.55,4461.8,366,223,98,117.6,Clothing,Beers,Kerry/Limerick,SKU_26,205.04,Roshni,0.85,2.52,GHS,Wexford Store
1,P3,8800.71,8872.03,294,66,96,303.44,Clothing,Frozen Foods,North Dublin,SKU_27,130.55,Zeta,0.77,2.02,InStore,Wexford Store
1,P3,9223.88,8161.2,231,33,79,112.39,Packaged,Berries,North Dublin,SKU_28,277.56,Zeta,0.8,3.16,GHS,Wexford Store
1,P3,3251.03,2950.29,390,32,94,339.55,Clothing,Juice,South Dublin,SKU_29,387.91,Wick,0.68,4.03,InStore,Wilton Store
1,P3,5654.05,3451.27,437,174,85,21.97,Fresh,Berries,Mid-West,SKU_30,75.32,Wick,0.67,2.31,InStore,New Store
1,P3,7352.77,4077.4,52,236,97,87.87,Fresh,Dairy,North Dublin,SKU_31,205.53,Zeta,0.97,3.13,GHS,Wexford Store
1,P3,7862.43,8406.62,269,238,74,440.56,Fresh,Berries,North Dublin,SKU_32,249.27,Zeta,0.8,4.56,GHS,Wilton Store
1,P3,940.33,4232.03,131,61,70,386.4,Clothing,Snacks,Mid-West,SKU_33,484.91,Wick,0.75,2.99,GHS,Arklow Store
1,P3,6148.74,5744.1,120,289,77,16.66,Packaged,Frozen Foods,Kerry/Limerick,SKU_34,139.08,Roshni,0.8,0.71,InStore,Arklow Store
1,P3,2884.47,4042.6,71,172,86,125.56,Packaged,Beers,North Dublin,SKU_35,127.29,Omega,0.61,3.27,GHS,Wilton Store
1,P3,2490.95,7078.82,456,128,94,331.65,Packaged,Dairy,Kerry/Limerick,SKU_36,282.75,Zeta,0.81,4.35,GHS,Arklow Store
1,P3,7165.86,7829.45,373,206,73,230.18,Packaged,Frozen Foods,Mid-West,SKU_37,491.0,Wick,0.26,2.48,GHS,Wilton Store
1,P3,1493.67,4019.62,108,125,71,144.58,Clothing,Dairy,North Dublin,SKU_38,99.7,Wick,0.71,1.72,InStore,Arklow Store
1,P3,2769.51,2552.35,154,105,88,138.35,Fresh,Berries,Kerry/Limerick,SKU_39,363.32,Roshni,0.52,3.15,InStore,New Store
1,P3,1129.94,1843.83,155,172,86,396.56,Clothing,Frozen Foods,Mid-West,SKU_40,203.5,Roshni,0.83,2.97,InStore,Wilton Store
1,P3,7586.89,8340.44,475,101,73,403.97,Packaged,Frozen Foods,Kerry/Limerick,SKU_41,63.54,Zeta,0.62,3.59,GHS,Wexford Store
1,P3,7198.9,6547.98,437,51,81,222.87,Fresh,Beers,North Dublin,SKU_42,67.8,Wick,0.58,4.24,GHS,Arklow Store
1,P3,730.89,5143.21,320,64,85,405.78,Fresh,Dairy,Mid-West,SKU_43,278.82,Omega,0.73,2.38,GHS,Arklow Store
1,P3,6099.56,5157.39,137,139,91,262.26,Clothing,Berries,Kerry/Limerick,SKU_44,125.71,Zeta,0.21,1.81,GHS,New Store
1,P3,8874.25,6072.46,223,97,71,68.89,Clothing,Juice,North Dublin,SKU_45,180.98,Omega,0.27,0.87,GHS,Wilton Store
1,P3,8853.94,4816.76,113,82,71,340.3,Packaged,Beers,Kerry/Limerick,SKU_46,444.15,Omega,0.73,0.67,InStore,New Store
1,P3,5530.48,6010.37,80,178,82,272.01,Packaged,Snacks,Kerry/Limerick,SKU_47,446.29,Zeta,0.21,4.23,InStore,Wexford Store
1,P3,5172.23,8620.1,131,192,98,256.28,Packaged,Breads,Mid-West,SKU_48,253.55,Roshni,0.14,0.93,GHS,Arklow Store
1,P3,5244.36,6287.21,98,229,74,45.43,Packaged,Berries,North Dublin,SKU_49,15.53,Wick,0.9,2.02,InStore,New Store
1,P3,5943.88,4878.67,279,232,93,227.93,Fresh,Beers,North Dublin,SKU_50,284.2,Omega,0.95,3.0,GHS,New Store
1,P3,3053.77,6829.64,386,148,70,484.5,Clothing,Dairy,Mid-West,SKU_51,243.21,Roshni,0.26,2.68,InStore,Arklow Store
1,P3,2971.33,8947.82,388,271,96,188.4,Clothing,Frozen Foods,Kerry/Limerick,SKU_52,144.86,Omega,0.17,0.52,InStore,Arklow Store
1,P3,1430.09,4156.79,394,258,87,265.87,Packaged,Dairy,Kerry/Limerick,SKU_53,463.87,Roshni,0.83,0.88,GHS,Wexford Store
1,P3,8971.01,4443.85,50,287,95,298.55,Fresh,Dairy,Mid-West,SKU_54,438.43,Wick,0.92,4.46,GHS,New Store
1,P3,1714.4,1401.59,423,233,73,98.21,Clothing,Beers,South Dublin,SKU_55,112.44,Omega,0.61,1.34,InStore,New Store
1,P3,8288.25,9094.43,179,89,95,252.9,Fresh,Frozen Foods,North Dublin,SKU_56,409.99,Zeta,0.18,3.31,GHS,Arklow Store
1,P3,5202.8,3677.44,119,67,92,378.31,Packaged,Breads,Kerry/Limerick,SKU_57,270.18,Omega,0.67,3.66,GHS,Arklow Store
1,P3,2506.49,2696.77,383,192,99,55.74,Fresh,Juice,South Dublin,SKU_58,440.57,Roshni,0.21,2.36,GHS,Wilton Store
1,P3,8281.47,7580.87,244,70,76,245.23,Packaged,Breads,Kerry/Limerick,SKU_59,312.88,Zeta,0.37,2.03,InStore,New Store
1,P3,5834.89,3746.46,320,132,76,379.69,Packaged,Berries,Kerry/Limerick,SKU_60,326.98,Omega,0.2,2.28,InStore,New Store
1,P3,703.69,1822.56,51,94,73,239.86,Clothing,Juice,Kerry/Limerick,SKU_61,98.57,Zeta,0.8,0.51,InStore,Wexford Store
1,P3,3341.18,6346.56,379,58,76,299.46,Fresh,Juice,Kerry/Limerick,SKU_62,96.07,Zeta,0.51,0.78,InStore,Wilton Store
1,P3,935.03,9157.8,497,74,74,228.62,Fresh,Breads,Kerry/Limerick,SKU_63,268.54,Zeta,0.91,1.86,GHS,Wilton Store
1,P3,2770.8,4210.16,50,124,79,67.79,Fresh,Beers,North Dublin,SKU_64,189.62,Omega,0.87,1.29,InStore,Wexford Store
1,P3,8352.04,757.06,477,71,87,452.01,Clothing,Dairy,North Dublin,SKU_65,304.33,Omega,0.42,0.51,InStore,New Store
1,P3,9105.37,7670.56,256,127,94,121.64,Fresh,Berries,North Dublin,SKU_66,204.83,Roshni,0.77,4.61,GHS,Wilton Store
1,P3,9720.62,878.66,259,236,81,159.95,Fresh,Dairy,Mid-West,SKU_67,421.41,Wick,0.13,1.79,InStore,Wilton Store
1,P3,3646.77,8117.06,360,195,72,73.15,Fresh,Frozen Foods,Kerry/Limerick,SKU_68,14.35,Wick,0.82,3.5,InStore,Wexford Store
1,P3,3824.7,4761.39,176,135,97,33.31,Fresh,Frozen Foods,Mid-West,SKU_69,227.29,Roshni,0.39,2.87,GHS,New Store
1,P3,2265.08,6192.65,303,177,70,407.23,Fresh,Snacks,Kerry/Limerick,SKU_70,218.07,Omega,0.29,1.84,InStore,Wilton Store
1,P3,5965.52,7142.45,58,283,93,380.14,Packaged,Frozen Foods,South Dublin,SKU_71,373.2,Wick,0.7,0.88,InStore,Wilton Store
1,P3,3116.48,1600.97,60,212,80,146.35,Clothing,Berries,Kerry/Limerick,SKU_72,28.14,Omega,0.33,1.62,InStore,Arklow Store
1,P3,3330.26,2371.91,197,65,99,326.75,Clothing,Snacks,Mid-West,SKU_73,89.73,Roshni,0.26,2.13,InStore,New Store
1,P3,5831.41,2903.4,131,195,71,128.24,Fresh,Snacks,Kerry/Limerick,SKU_74,205.31,Omega,0.57,1.91,GHS,Arklow Store
1,P3,9049.1,4127.53,125,39,98,40.51,Fresh,Juice,South Dublin,SKU_75,89.75,Zeta,0.26,4.17,GHS,Wexford Store
1,P3,8008.22,5930.46,154,175,71,324.77,Clothing,Snacks,South Dublin,SKU_76,18.75,Wick,0.27,1.88,InStore,New Store
1,P3,8327.87,3373.3,420,86,79,288.82,Fresh,Juice,North Dublin,SKU_77,12.84,Roshni,0.67,2.02,GHS,Arklow Store
1,P3,6402.42,2500.94,427,152,85,289.05,Packaged,Snacks,South Dublin,SKU_78,241.4,Roshni,0.24,3.17,InStore,Arklow Store
1,P3,3599.19,4036.14,416,112,80,211.19,Fresh,Juice,North Dublin,SKU_79,50.02,Wick,0.68,4.21,GHS,New Store
1,P3,2984.97,4903.88,174,131,82,25.89,Fresh,Berries,Kerry/Limerick,SKU_80,301.82,Roshni,0.17,4.96,InStore,Wexford Store
1,P3,4128.49,5293.14,376,171,73,202.95,Clothing,Juice,Kerry/Limerick,SKU_81,103.78,Omega,0.41,2.03,InStore,New Store
1,P3,882.88,4393.57,153,103,92,198.16,Clothing,Juice,Kerry/Limerick,SKU_82,429.34,Omega,0.73,0.72,InStore,Arklow Store
1,P3,9080.06,9442.09,376,155,78,236.72,Packaged,Breads,Mid-West,SKU_83,279.15,Roshni,0.66,3.43,InStore,New Store
1,P3,8997.46,7243.53,194,144,76,498.77,Clothing,Juice,South Dublin,SKU_84,227.29,Zeta,0.24,1.29,InStore,Wilton Store
1,P3,3207.21,887.96,293,241,73,155.62,Packaged,Beers,Mid-West,SKU_85,135.96,Omega,0.1,0.52,InStore,Arklow Store
1,P3,9639.33,4773.62,179,251,89,63.08,Clothing,Breads,Kerry/Limerick,SKU_86,259.52,Omega,0.15,1.38,GHS,Wilton Store
1,P3,4532.55,5470.72,69,264,82,102.58,Fresh,Berries,Kerry/Limerick,SKU_87,368.3,Zeta,0.25,0.87,GHS,Arklow Store
1,P3,992.59,3578.52,226,37,86,219.05,Fresh,Dairy,South Dublin,SKU_88,430.0,Wick,0.58,4.75,InStore,Wilton Store
1,P3,1726.48,5903.17,264,246,75,59.28,Packaged,Juice,South Dublin,SKU_89,122.48,Omega,0.36,2.27,GHS,Wilton Store
1,P3,7738.46,7054.07,450,210,82,255.81,Fresh,Beers,South Dublin,SKU_90,368.43,Zeta,0.25,2.0,GHS,Arklow Store
1,P3,3960.99,4919.62,448,80,100,282.28,Packaged,Juice,South Dublin,SKU_91,467.7,Omega,0.81,2.23,GHS,New Store
1,P3,7854.04,6710.73,351,72,89,130.19,Clothing,Breads,Kerry/Limerick,SKU_92,239.91,Roshni,0.63,2.39,InStore,Wexford Store
1,P3,7564.08,6479.15,366,165,97,11.41,Fresh,Beers,South Dublin,SKU_93,478.43,Wick,0.15,3.85,GHS,Wilton Store
1,P3,8557.75,1212.43,487,238,79,126.06,Clothing,Frozen Foods,South Dublin,SKU_94,346.11,Zeta,0.5,4.41,GHS,New Store
1,P3,4376.97,6572.35,84,180,81,163.63,Fresh,Dairy,Mid-West,SKU_95,110.76,Roshni,0.37,3.57,GHS,Wexford Store
1,P3,5670.64,3741.18,488,86,90,90.49,Packaged,Snacks,Kerry/Limerick,SKU_96,253.89,Zeta,0.65,0.96,GHS,Wexford Store
1,P3,2888.37,7521.71,338,89,78,408.09,Clothing,Snacks,Kerry/Limerick,SKU_97,68.72,Omega,0.2,0.6,InStore,New Store
1,P3,9429.04,8843.63,463,274,72,429.57,Packaged,Berries,North Dublin,SKU_98,288.82,Wick,0.78,4.56,GHS,New Store
1,P3,3089.98,3331.27,64,174,81,272.99,Packaged,Juice,Kerry/Limerick,SKU_99,81.39,Omega,0.54,3.23,GHS,New Store
1,P3,3059.56,5422.04,164,199,84,336.02,Fresh,Juice,South Dublin,SKU_100,27.23,Zeta,0.24,0.83,InStore,New Store
1,P4,3593.13,1269.78,389,131,78,79.61,Packaged,Breads,North Dublin,SKU_1,236.89,Zeta,0.76,1.02,GHS,Wexford Store
1,P4,7131.76,1931.4,303,203,76,203.13,Clothing,Frozen Foods,Mid-West,SKU_2,214.59,Zeta,0.24,2.99,GHS,New Store
1,P4,2923.56,9135.31,155,156,96,19.52,Clothing,Beers,Kerry/Limerick,SKU_3,151.01,Zeta,0.38,3.0,GHS,New Store
1,P4,4265.71,7772.36,321,290,74,80.96,Fresh,Beers,South Dublin,SKU_4,95.95,Omega,0.51,4.3,GHS,Wilton Store
1,P4,9377.98,6676.82,222,217,78,350.09,Packaged,Breads,Kerry/Limerick,SKU_5,270.34,Roshni,0.35,1.3,GHS,New Store
1,P4,5821.27,7365.16,173,71,92,79.65,Fresh,Snacks,Kerry/Limerick,SKU_6,292.34,Zeta,0.71,1.21,GHS,Arklow Store
1,P4,4560.8,2497.23,198,140,95,29.27,Clothing,Berries,Kerry/Limerick,SKU_7,34.17,Zeta,0.5,0.95,GHS,Arklow Store
1,P4,2243.75,7180.71,446,249,79,317.19,Fresh,Juice,South Dublin,SKU_8,21.37,Omega,0.31,2.47,GHS,Arklow Store
1,P4,568.94,731.02,376,283,88,285.61,Fresh,Juice,North Dublin,SKU_9,175.45,Roshni,0.18,2.52,GHS,New Store
1,P4,3600.52,7591.4,78,214,93,448.96,Clothing,Breads,North Dublin,SKU_10,345.07,Omega,0.1,4.65,GHS,Wexford Store
1,P4,2973.31,5301.29,335,216,79,375.33,Fresh,Snacks,North Dublin,SKU_11,71.46,Zeta,0.27,4.1,GHS,Arklow Store
1,P4,1789.14,1107.16,263,146,84,391.39,Fresh,Frozen Foods,North Dublin,SKU_12,427.71,Zeta,0.35,2.32,GHS,Wilton Store
1,P4,9906.02,5887.88,467,142,73,36.04,Fresh,Berries,South Dublin,SKU_13,246.58,Omega,0.14,2.61,InStore,Wilton Store
1,P4,4563.26,4786.32,433,183,80,484.73,Fresh,Frozen Foods,Kerry/Limerick,SKU_14,141.29,Omega,0.71,3.47,InStore,Arklow Store
1,P4,9629.46,8629.29,167,255,85,296.09,Clothing,Frozen Foods,Mid-West,SKU_15,437.93,Roshni,0.88,1.45,GHS,Wilton Store
1,P4,9621.88,3174.62,168,65,91,264.84,Clothing,Dairy,Kerry/Limerick,SKU_16,158.28,Omega,0.89,4.61,GHS,New Store
1,P4,3396.9,776.43,194,277,74,102.46,Fresh,Beers,Kerry/Limerick,SKU_17,407.42,Omega,0.81,3.63,InStore,Arklow Store
1,P4,1519.96,2410.74,143,40,72,431.22,Clothing,Frozen Foods,Kerry/Limerick,SKU_18,274.55,Omega,0.37,2.63,GHS,Arklow Store
1,P4,7957.77,9268.38,177,275,95,154.5,Fresh,Breads,Kerry/Limerick,SKU_19,130.15,Zeta,0.78,1.9,GHS,Wilton Store
1,P4,9274.21,5135.76,200,108,78,413.21,Clothing,Dairy,North Dublin,SKU_20,253.29,Omega,0.95,2.5,InStore,Arklow Store
1,P4,8757.46,4900.19,146,124,74,100.67,Clothing,Breads,South Dublin,SKU_21,108.67,Roshni,0.8,1.48,InStore,Wilton Store
1,P4,4468.49,7844.56,304,213,77,437.49,Clothing,Breads,Kerry/Limerick,SKU_22,495.05,Wick,0.48,3.96,InStore,Wilton Store
1,P4,5007.51,647.51,202,102,80,22.73,Clothing,Berries,Mid-West,SKU_23,382.68,Wick,0.74,3.34,InStore,Wexford Store
1,P4,7044.82,3428.48,109,68,76,259.57,Packaged,Breads,North Dublin,SKU_24,354.65,Wick,0.51,4.27,InStore,Arklow Store
1,P4,2561.1,6106.79,148,154,95,427.07,Packaged,Juice,South Dublin,SKU_25,51.65,Zeta,0.57,3.59,InStore,Wilton Store
1,P4,5395.8,4610.0,197,190,86,158.16,Fresh,Snacks,Mid-West,SKU_26,445.58,Wick,0.79,1.27,InStore,Wexford Store
1,P4,5448.2,2486.51,439,47,79,203.32,Clothing,Breads,Kerry/Limerick,SKU_27,470.58,Omega,0.21,2.82,InStore,Arklow Store
1,P4,2627.39,7184.59,425,226,78,340.8,Fresh,Frozen Foods,Kerry/Limerick,SKU_28,130.62,Wick,0.87,0.89,GHS,Arklow Store
1,P4,3594.89,5531.22,75,171,89,344.49,Packaged,Frozen Foods,Mid-West,SKU_29,216.1,Omega,0.95,4.39,InStore,Arklow Store
1,P4,8518.32,7204.37,322,151,93,38.48,Fresh,Beers,Mid-West,SKU_30,57.68,Omega,0.56,2.15,GHS,Wexford Store
1,P4,1019.7,4801.71,414,207,97,344.81,Clothing,Beers,Mid-West,SKU_31,368.95,Omega,0.61,3.96,InStore,Wexford Store
1,P4,9569.26,3791.58,168,87,99,80.01,Packaged,Dairy,Kerry/Limerick,SKU_32,285.4,Roshni,0.5,2.7,InStore,New Store
1,P4,2673.81,3986.87,419,148,78,309.15,Packaged,Berries,North Dublin,SKU_33,276.52,Zeta,0.52,2.61,GHS,New Store
1,P4,5258.84,8469.6,465,41,70,242.87,Clothing,Frozen Foods,South Dublin,SKU_34,296.63,Wick,0.25,4.74,GHS,Arklow Store
1,P4,2386.6,6252.51,246,255,82,262.2,Fresh,Berries,Mid-West,SKU_35,224.37,Zeta,0.42,2.85,InStore,Wexford Store
1,P4,3988.26,3261.8,487,130,79,129.09,Packaged,Beers,Kerry/Limerick,SKU_36,227.57,Roshni,0.59,3.69,InStore,Wexford Store
1,P4,663.84,1843.26,109,222,97,291.01,Packaged,Breads,North Dublin,SKU_37,149.26,Wick,0.91,4.97,GHS,Wexford Store
1,P4,3826.05,1753.94,471,186,75,466.49,Fresh,Beers,Kerry/Limerick,SKU_38,286.56,Roshni,0.12,1.41,GHS,Wilton Store
1,P4,9318.07,4231.0,338,268,70,101.08,Clothing,Berries,Mid-West,SKU_39,224.52,Roshni,0.49,2.3,GHS,Arklow Store
1,P4,8079.18,7960.05,136,218,91,412.73,Fresh,Frozen Foods,North Dublin,SKU_40,418.36,Wick,0.78,3.32,GHS,Wilton Store
1,P4,7138.12,7008.3,85,93,77,299.3,Fresh,Beers,South Dublin,SKU_41,368.23,Roshni,0.96,3.55,GHS,Wilton Store
1,P4,1484.2,6000.35,173,146,77,156.08,Packaged,Breads,South Dublin,SKU_42,54.37,Omega,0.91,2.31,GHS,Arklow Store
1,P4,1670.86,9255.48,223,49,91,119.57,Fresh,Dairy,South Dublin,SKU_43,18.75,Zeta,0.81,2.57,GHS,Wilton Store
1,P4,7545.93,8955.66,196,81,74,298.78,Clothing,Beers,North Dublin,SKU_44,108.34,Omega,0.12,1.49,GHS,Wexford Store
1,P4,6685.47,2577.13,444,291,73,495.38,Fresh,Breads,South Dublin,SKU_45,217.31,Zeta,0.65,0.96,InStore,Arklow Store
1,P4,9160.91,3722.25,295,42,74,406.66,Fresh,Juice,South Dublin,SKU_46,236.18,Zeta,0.78,1.71,GHS,Wexford Store
1,P4,2135.27,3226.3,123,216,75,202.74,Packaged,Dairy,North Dublin,SKU_47,219.69,Roshni,0.59,3.28,InStore,Wexford Store
1,P4,905.85,802.28,174,246,95,291.64,Fresh,Berries,Kerry/Limerick,SKU_48,93.58,Wick,0.7,1.9,GHS,Wilton Store
1,P4,5984.75,6219.18,174,45,71,434.11,Fresh,Juice,Kerry/Limerick,SKU_49,308.66,Zeta,0.74,5.0,GHS,New Store
1,P4,2221.3,6986.22,390,260,89,227.93,Packaged,Dairy,Kerry/Limerick,SKU_50,237.97,Omega,0.44,3.89,GHS,Wilton Store
1,P4,3369.51,910.33,393,231,93,82.41,Clothing,Berries,Kerry/Limerick,SKU_51,290.38,Wick,0.13,0.95,GHS,Arklow Store
1,P4,3907.7,4995.3,329,164,73,224.78,Clothing,Snacks,South Dublin,SKU_52,163.6,Roshni,0.64,4.11,GHS,New Store
1,P4,7192.78,4792.1,84,70,90,480.42,Clothing,Breads,Mid-West,SKU_53,404.92,Roshni,0.17,1.51,GHS,Arklow Store
1,P4,6969.07,4728.34,443,261,91,12.41,Fresh,Juice,Mid-West,SKU_54,254.5,Omega,0.94,4.84,GHS,Wexford Store
1,P4,7227.7,9184.38,452,143,98,195.24,Fresh,Breads,South Dublin,SKU_55,182.94,Zeta,0.67,4.78,GHS,Arklow Store
1,P4,781.82,2069.69,188,159,74,82.92,Fresh,Breads,North Dublin,SKU_56,435.91,Roshni,0.38,4.11,InStore,New Store
1,P4,5206.04,7863.98,442,280,94,475.09,Clothing,Dairy,Kerry/Limerick,SKU_57,16.44,Wick,0.94,3.49,GHS,Wexford Store
1,P4,9487.39,4658.58,187,140,71,71.8,Fresh,Breads,South Dublin,SKU_58,430.04,Roshni,0.85,2.44,InStore,Arklow Store
1,P4,5000.26,5948.21,292,94,81,499.16,Clothing,Snacks,South Dublin,SKU_59,374.73,Roshni,0.56,1.07,GHS,Arklow Store
1,P4,6133.38,1419.41,252,162,92,295.71,Clothing,Breads,Kerry/Limerick,SKU_60,23.0,Omega,0.88,2.54,GHS,Wexford Store
1,P4,9770.11,7004.64,122,127,95,297.64,Packaged,Juice,South Dublin,SKU_61,44.17,Omega,0.54,1.16,InStore,New Store
1,P4,5447.89,8470.35,311,253,83,478.28,Clothing,Juice,North Dublin,SKU_62,450.99,Wick,0.75,3.88,GHS,Wexford Store
1,P4,8851.41,5444.12,234,159,89,34.31,Clothing,Snacks,South Dublin,SKU_63,139.44,Zeta,0.67,2.56,GHS,New Store
1,P4,7741.17,849.87,476,217,93,216.22,Fresh,Snacks,South Dublin,SKU_64,400.74,Zeta,0.25,0.77,GHS,Wilton Store
1,P4,6831.32,8880.34,474,116,97,136.99,Clothing,Dairy,Kerry/Limerick,SKU_65,334.84,Omega,0.47,4.28,GHS,Wilton Store
1,P4,4276.28,1677.85,431,236,76,484.83,Packaged,Juice,Mid-West,SKU_66,69.36,Zeta,0.2,4.7,InStore,Wexford Store
1,P4,2825.94,758.7,114,186,72,343.52,Fresh,Beers,North Dublin,SKU_67,22.51,Omega,0.79,2.87,GHS,New Store
1,P4,918.3,8226.19,316,85,80,81.59,Fresh,Berries,North Dublin,SKU_68,318.54,Wick,0.99,0.58,InStore,Wilton Store
1,P4,5210.53,5851.7,387,65,74,280.59,Clothing,Berries,North Dublin,SKU_69,113.19,Omega,0.14,4.2,GHS,Arklow Store
